"unaligned","aligned_unmapped","mapped_to_exon","mapped_to_intron","ambiguous_mapping","mapped_to_ERCC","mapped_to_MT","number_of_genes","total_count_per_cell","non_mt_percent","non_ribo_percent","outliers","is_cell_control","total_features_by_counts","log10_total_features_by_counts","total_counts","log10_total_counts","pct_counts_in_top_50_features","pct_counts_in_top_100_features","pct_counts_in_top_200_features","pct_counts_in_top_500_features","total_features","log10_total_features","pct_counts_top_50_features","pct_counts_top_100_features","pct_counts_top_200_features","pct_counts_top_500_features","cell_line","cell_line_demuxlet","demuxlet_cls"
"Lib90_00077",11978,1543,75541,5899,3104,0,3658,6946,60989,0.827149157909271,0.795684337227314,"FALSE",FALSE,6946,3.84179729887436,60989,4.7852586333577,25.4898424306022,38.2823132040204,52.1454688550394,66.6890750791126,6946,3.84179729887436,25.4898424306022,38.2823132040204,52.1454688550394,66.6890750791126,"HCC827","HCC827","SNG"
"Lib90_00078",12462,3065,73738,7572,3230,0,3194,6356,59890,0.826131240469839,0.72868580252366,"FALSE",FALSE,6356,3.80325221143046,59890,4.77736156455952,28.3536483553181,42.0738019702788,56.3032225747203,71.0920020036734,6356,3.80325221143046,28.3536483553181,42.0738019702788,56.3032225747203,71.0920020036734,"H1975","H838","DBL"
"Lib90_00079",12189,2103,68043,9195,2745,0,3216,6507,54620,0.804393994726402,0.781160603961808,"FALSE",FALSE,6507,3.81344754426482,54620,4.73735964692979,32.7407543024533,44.9212742585134,56.4152325155621,69.6320029293299,6507,3.81344754426482,32.7407543024533,44.9212742585134,56.4152325155621,69.6320029293299,"H2228","H2228","SNG"
"Lib90_00080",13406,1451,74328,5854,3694,0,4736,6849,59997,0.791756254347425,0.823491037303359,"FALSE",FALSE,6849,3.83569057149243,59997,4.77813677365963,25.7129523142824,36.4568228411421,48.5024251212561,63.7848559094621,6849,3.83569057149243,25.7129523142824,36.4568228411421,48.5024251212561,63.7848559094621,"H1975","H1975","SNG"
"Lib90_00081",12458,1456,72521,6919,3237,0,5143,6432,59646,0.810448311569854,0.741306920613801,"FALSE",FALSE,6432,3.80841355140037,59646,4.77558860532053,31.1973979814237,45.6912450122389,59.3971096133856,72.2328404251752,6432,3.80841355140037,31.1973979814237,45.6912450122389,59.3971096133856,72.2328404251752,"HCC827","HCC827","SNG"
"Lib90_00082",13387,1490,72313,5725,3757,0,3172,6672,58211,0.797014309873217,0.779989902253886,"FALSE",FALSE,6672,3.82432112485077,58211,4.76501252067369,22.9664496401024,35.0655374413771,48.5114497259968,64.5273230145505,6672,3.82432112485077,22.9664496401024,35.0655374413771,48.5114497259968,64.5273230145505,"H1975","H1975","SNG"
"Lib90_00083",13667,1952,72467,8162,3167,0,4859,6454,59217,0.819899690828664,0.720063373682663,"FALSE",FALSE,6454,3.80989624660244,59217,4.77245373564985,32.733843322019,48.5586909164598,62.3098096830302,74.5343398010706,6454,3.80989624660244,32.733843322019,48.5586909164598,62.3098096830302,74.5343398010706,"HCC827","HCC827","SNG"
"Lib90_00084",12572,1346,72400,6250,3389,0,3081,6594,58506,0.808891395616024,0.77692872920235,"FALSE",FALSE,6594,3.81921479988238,58506,4.76720782983438,24.4556113902848,37.5311933818754,51.7912692715277,67.0068027210884,6594,3.81921479988238,24.4556113902848,37.5311933818754,51.7912692715277,67.0068027210884,"HCC827","HCC827","SNG"
"Lib90_00085",11875,1596,73292,7080,2977,0,3373,6713,59996,0.823021534631805,0.783952132816832,"FALSE",FALSE,6713,3.82698133691199,59996,4.77812953511666,25.2433495566371,38.2925528368558,52.3851590106007,67.342822854857,6713,3.82698133691199,25.2433495566371,38.2925528368558,52.3851590106007,67.342822854857,"HCC827","HCC827","SNG"
"Lib90_00086",11499,1704,75262,6704,3325,0,3746,7041,63439,0.820552026226682,0.785321208511923,"FALSE",FALSE,7041,3.84769602073417,63439,4.80236317430955,25.2431469600719,38.0065890067624,51.9680322829805,66.4922208735951,7041,3.84769602073417,25.2431469600719,38.0065890067624,51.9680322829805,66.4922208735951,"HCC827","HCC827","SNG"
"Lib90_00087",12519,1613,72840,7181,3004,0,3581,6826,58694,0.816778546219924,0.777183225341053,"FALSE",FALSE,6826,3.83422990285168,58694,4.76860110695636,26.0469553957815,39.0414693154326,52.9934916686544,67.3799706954714,6826,3.83422990285168,26.0469553957815,39.0414693154326,52.9934916686544,67.3799706954714,"HCC827","HCC827","SNG"
"Lib90_00088",13945,2943,68139,8664,3168,0,5307,6847,55794,0.796286338890152,0.791751659362717,"FALSE",FALSE,6847,3.8355637516691,55794,4.7465952819178,26.7734881886941,38.405563322221,50.6488152847976,65.4335591640678,6847,3.8355637516691,26.7734881886941,38.405563322221,50.6488152847976,65.4335591640678,"H838","H838","SNG"
"Lib90_00089",13069,1628,74782,7390,3224,0,3522,6655,60759,0.821771260089572,0.76217502556411,"FALSE",FALSE,6655,3.82321331328267,60759,4.78361776519075,28.211458384766,41.414440658997,56.008163399661,69.981401932224,6655,3.82321331328267,28.211458384766,41.414440658997,56.008163399661,69.981401932224,"HCC827","HCC827","SNG"
"Lib90_00090",12303,1906,67373,7263,3054,0,5772,6576,54582,0.788813161703709,0.818767942038045,"FALSE",FALSE,6576,3.81802784185926,54582,4.73705740175602,29.2312483969074,40.4803781466417,53.0449598768825,67.4361511120882,6576,3.81802784185926,29.2312483969074,40.4803781466417,53.0449598768825,67.4361511120882,"H1975","H1975","SNG"
"Lib90_00091",13385,1511,71273,6379,3242,0,3513,6630,57939,0.81097361003625,0.76689263416824,"FALSE",FALSE,6630,3.82157902791201,57939,4.76297849086774,27.1319836379641,40.0731804138836,53.9722811922884,68.846545504755,6630,3.82157902791201,27.1319836379641,40.0731804138836,53.9722811922884,68.846545504755,"HCC827","HCC827","SNG"
"Lib90_00092",11496,1883,68588,6647,2820,0,3844,6393,55351,0.80583909941901,0.798341349146113,"FALSE",FALSE,6393,3.80577263193567,55351,4.74313331759544,27.0618417011436,38.4762696247584,51.4660981734747,67.3303102021644,6393,3.80577263193567,27.0618417011436,38.4762696247584,51.4660981734747,67.3303102021644,"H838","H838","SNG"
"Lib90_00093",11875,1800,70481,8225,3028,0,3404,6371,57846,0.828060712784279,0.751235910653129,"FALSE",FALSE,6371,3.80427576712909,57846,4.76228084095018,28.9682951284445,43.6313660408671,58.6591985616983,72.3887563530754,6371,3.80427576712909,28.9682951284445,43.6313660408671,58.6591985616983,72.3887563530754,"HCC827","HCC827","SNG"
"Lib90_00094",13323,2522,68948,8081,3287,0,6628,6589,56217,0.785812120748917,0.773289081009467,"FALSE",FALSE,6589,3.81888541459401,56217,4.74987539117512,31.0671149296476,43.4583844744472,56.5416155255528,70.2883469413167,6589,3.81888541459401,31.0671149296476,43.4583844744472,56.5416155255528,70.2883469413167,"H838","H838","SNG"
"Lib90_00095",12330,1526,71635,6560,3616,0,3400,6888,58394,0.790577798953561,0.794019797578553,"FALSE",FALSE,6888,3.83815618475215,58394,4.76637566277384,23.9391033325342,35.8992362228996,49.6078364215502,65.5358427235675,6888,3.83815618475215,23.9391033325342,35.8992362228996,49.6078364215502,65.5358427235675,"H1975","H1975","SNG"
"Lib90_00096",12597,1402,74022,5724,3649,0,3461,6720,60905,0.802758394088702,0.787767705809424,"FALSE",FALSE,6720,3.82743389540078,60905,4.78466007815893,25.8533782119695,38.0904687628274,51.1714965930548,66.5790985961744,6720,3.82743389540078,25.8533782119695,38.0904687628274,51.1714965930548,66.5790985961744,"H1975","H1975","SNG"
"Lib90_00097",13453,1382,68964,7397,3086,0,4284,6966,55972,0.795683555921589,0.801775744698109,"FALSE",FALSE,6966,3.84304581053457,55972,4.7479785845292,26.7044236403916,38.6175230472379,51.8544986779104,66.4689487600943,6966,3.84304581053457,26.7044236403916,38.6175230472379,51.8544986779104,66.4689487600943,"H1975","H1975","DBL"
"Lib90_00098",11951,1444,72085,7567,3085,0,2693,6586,57869,0.825087697934112,0.792842317502926,"FALSE",FALSE,6586,3.81868766344151,57869,4.76245348236355,25.6510394166134,38.4108935699597,52.886692356875,67.3521228982702,6586,3.81868766344151,25.6510394166134,38.4108935699597,52.886692356875,67.3521228982702,"HCC827","HCC827","SNG"
"Lib90_00099",12621,2826,69359,6580,2874,0,2526,6853,56443,0.832432719587472,0.787413711635861,"FALSE",FALSE,6853,3.83594410009385,56443,4.75161778318954,22.8690891696047,33.9475222791134,46.824229753911,62.3177364775083,6853,3.83594410009385,22.8690891696047,33.9475222791134,46.824229753911,62.3177364775083,"H838","H838","SNG"
"Lib90_00100",13736,2125,70444,8034,3237,0,6289,6540,57411,0.801658218668607,0.737088582834547,"FALSE",FALSE,6540,3.81564414913197,57411,4.75900267618019,35.2632770723381,49.6054763024508,62.2215254916305,74.1930988834892,6540,3.81564414913197,35.2632770723381,49.6054763024508,62.2215254916305,74.1930988834892,"H1975","H1975","SNG"
"Lib90_00101",13587,2541,68151,9303,3316,0,6406,6995,55876,0.783466962419739,0.804960840976297,"FALSE",FALSE,6995,3.84484980080664,55876,4.74723308107814,27.5341828334169,38.9380055837927,51.2080320710144,66.0015033287995,6995,3.84484980080664,27.5341828334169,38.9380055837927,51.2080320710144,66.0015033287995,"H1975","H1975","DBL"
"Lib90_00102",11717,1659,69569,7564,2940,0,3336,6514,56565,0.812799434135455,0.766198043631567,"FALSE",FALSE,6514,3.8139144200486,56565,4.75255546918857,28.3903473879608,42.1073101741359,56.497834349863,70.704499248652,6514,3.8139144200486,28.3903473879608,42.1073101741359,56.497834349863,70.704499248652,"HCC827","HCC827","SNG"
"Lib90_00103",12912,1928,66987,8906,2827,0,4463,6780,54653,0.810550198376933,0.785190056320777,"FALSE",FALSE,6780,3.83129374437701,54653,4.73762195245875,27.8722119554279,40.2283497703694,53.2706347318537,67.3192688416006,6780,3.83129374437701,27.8722119554279,40.2283497703694,53.2706347318537,67.3192688416006,"HCC827","HCC827","SNG"
"Lib90_00104",12320,1791,67822,8616,2708,0,3195,6385,55558,0.813582202236657,0.755822607757189,"FALSE",FALSE,6385,3.80522891420343,55558,4.74475442031989,33.0375463479607,46.7277439792649,59.3919867525829,72.5224090140034,6385,3.80522891420343,33.0375463479607,46.7277439792649,59.3919867525829,72.5224090140034,"H2228","H2228","SNG"
"Lib90_00105",13335,3317,65091,10807,2696,0,3058,7184,53375,0.828983606402064,0.809011558030621,"FALSE",FALSE,7184,3.85642677247024,53375,4.72734602462163,22.9377049180328,33.2140515222482,44.7812646370023,60.0393442622951,7184,3.85642677247024,22.9377049180328,33.2140515222482,44.7812646370023,60.0393442622951,"H838","H838","SNG"
"Lib90_00106",12382,2945,67847,8454,2943,0,3035,6510,54878,0.826943401576781,0.769069432364621,"FALSE",FALSE,6510,3.8136476953469,54878,4.73940618909741,25.2214001968002,36.8617660993476,49.4697328619848,65.3686358832319,6510,3.8136476953469,25.2214001968002,36.8617660993476,49.4697328619848,65.3686358832319,"H838","H838","SNG"
"Lib90_00107",13829,2125,68819,6856,3365,0,5338,7082,55748,0.787651574803105,0.830612608414184,"FALSE",FALSE,7082,3.85021724179839,55748,4.74623708161478,24.7112004018081,34.9752457487264,46.8160292745928,61.7457128506852,7082,3.85021724179839,24.7112004018081,34.9752457487264,46.8160292745928,61.7457128506852,"H1975","H1975","SNG"
"Lib90_00108",13241,1456,68014,7224,3451,0,4391,6636,55468,0.790095189877029,0.783947359928723,"FALSE",FALSE,6636,3.82197181764204,55468,4.74405033645038,27.603302805221,39.8427922405711,52.6141198528882,67.7904377298623,6636,3.82197181764204,27.603302805221,39.8427922405711,52.6141198528882,67.7904377298623,"H1975","H1975","SNG"
"Lib90_00109",12068,1472,73703,6309,3018,0,4927,6690,59785,0.80321150776897,0.797139617439221,"FALSE",FALSE,6690,3.82549102987943,59785,4.77659949779146,27.7812160240863,40.2876975830058,54.0419837751944,68.4034456803546,6690,3.82549102987943,27.7812160240863,40.2876975830058,54.0419837751944,68.4034456803546,"HCC827","HCC827","SNG"
"Lib90_00110",11510,1523,69872,6908,3141,0,3527,6514,57093,0.8208361794229,0.746185916629724,"FALSE",FALSE,6514,3.8139144200486,57093,4.75659047070108,28.8581787609689,42.8826651253218,57.0595344438022,70.6216173611476,6514,3.8139144200486,28.8581787609689,42.8826651253218,57.0595344438022,70.6216173611476,"HCC827","HCC827","SNG"
"Lib90_00111",12237,1543,65268,7981,2653,0,4251,7048,52881,0.795408558689244,0.805487641026523,"FALSE",FALSE,7048,3.84812751056787,52881,4.72330787182816,26.4102418638074,37.7167602730659,49.9101756774645,64.3009776668369,7048,3.84812751056787,26.4102418638074,37.7167602730659,49.9101756774645,64.3009776668369,"H1975","H2228","DBL"
"Lib90_00112",14001,2860,64607,9280,2961,0,4803,7034,52828,0.805652305443013,0.802131293607312,"FALSE",FALSE,7034,3.84726410177076,52828,4.72287239000566,25.9407889755433,36.732414628606,48.4099341258424,63.1824032709927,7034,3.84726410177076,25.9407889755433,36.732414628606,48.4099341258424,63.1824032709927,"H838","H838","SNG"
"Lib90_00113",11954,1818,68968,8538,2911,0,4656,6710,56920,0.808046380743491,0.75980309912103,"FALSE",FALSE,6710,3.82678723881629,56920,4.75527252125531,29.341180604357,43.0130007027407,56.6602248770204,70.3566408995081,6710,3.82678723881629,29.341180604357,43.0130007027407,56.6602248770204,70.3566408995081,"HCC827","HCC827","SNG"
"Lib90_00114",12550,3032,68657,7235,3082,0,2881,6741,55510,0.821761844564626,0.79792815746205,"FALSE",FALSE,6741,3.82878874818495,55510,4.74437905097751,22.7220320662944,33.7614844172221,46.4564943253468,62.6571788866871,6741,3.82878874818495,22.7220320662944,33.7614844172221,46.4564943253468,62.6571788866871,"H838","H838","SNG"
"Lib90_00115",11213,1749,68010,6243,2852,0,3278,6655,55428,0.816067691272269,0.796258065191227,"FALSE",FALSE,6655,3.82321331328267,55428,4.74373704351399,24.7546366457386,36.9668759471747,51.0500108248539,66.1831565273869,6655,3.82321331328267,24.7546366457386,36.9668759471747,51.0500108248539,66.1831565273869,"HCC827","HCC827","SNG"
"Lib90_00116",12215,2012,66232,6818,3063,0,6649,6784,53823,0.767478587078483,0.793768315818829,"FALSE",FALSE,6784,3.83154985199576,53823,4.7309759697818,27.5922932575293,39.6057447559593,52.8918863682812,67.8334540995485,6784,3.83154985199576,27.5922932575293,39.6057447559593,52.8918863682812,67.8334540995485,"H1975","H838","DBL"
"Lib90_00117",13811,3723,63386,7470,2980,0,4855,6483,51634,0.805554479450448,0.789266609353021,"FALSE",FALSE,6483,3.81184300617648,51634,4.71294418135694,27.5671069450362,39.1215090831623,51.2607971491653,66.3593756052214,6483,3.81184300617648,27.5671069450362,39.1215090831623,51.2607971491653,66.3593756052214,"H838","H838","SNG"
"Lib90_00118",13897,1761,64026,9934,2618,0,4885,7058,51416,0.787050723357116,0.791076553781594,"FALSE",FALSE,7058,3.84874318189568,51416,4.71110673349987,28.45223276801,40.6196514703594,53.1799439863078,66.9091333437062,7058,3.84874318189568,28.45223276801,40.6196514703594,53.1799439863078,66.9091333437062,"H2228","H2228","DBL"
"Lib90_00119",12976,1795,71052,6354,3075,0,4500,6547,56834,0.809145933629668,0.798447971557875,"FALSE",FALSE,6547,3.8161086707399,56834,4.75461586433067,25.6096702677974,38.197205897878,51.8140549670972,66.7505366505965,6547,3.8161086707399,25.6096702677974,38.197205897878,51.8140549670972,66.7505366505965,"HCC827","HCC827","SNG"
"Lib90_00120",13480,2618,64402,6886,2958,0,5351,7023,51904,0.781192200835929,0.858315186052099,"FALSE",FALSE,7023,3.84658450289805,51904,4.71520919537866,23.7804408138101,32.9454377311961,43.9407367447596,59.8662916152898,7023,3.84658450289805,23.7804408138101,32.9454377311961,43.9407367447596,59.8662916152898,"H838","H838","SNG"
"Lib90_00121",12218,1698,69247,7221,3010,0,4002,6791,56405,0.810335962980173,0.771864059593288,"FALSE",FALSE,6791,3.8319976772359,56405,4.75132530306662,27.6695328428331,40.868717312295,54.218597642053,68.1464409183583,6791,3.8319976772359,27.6695328428331,40.868717312295,54.218597642053,68.1464409183583,"HCC827","HCC827","SNG"
"Lib90_00122",13048,1673,71866,5386,3352,0,5001,6675,57623,0.786717109351003,0.835551631197329,"FALSE",FALSE,6675,3.82451632800721,57623,4.76060340176863,25.1895944327786,35.5326866008365,48.0797598181282,64.3840133280114,6675,3.82451632800721,25.1895944327786,35.5326866008365,48.0797598181282,64.3840133280114,"H838","H838","SNG"
"Lib90_00123",13393,2758,63645,8999,2750,0,3293,6925,51234,0.824452511842828,0.801459811558767,"FALSE",FALSE,6925,3.84048248721344,51234,4.70956674054254,24.1597376742007,34.9104110551587,46.9824725768045,61.9725182495999,6925,3.84048248721344,24.1597376742007,34.9104110551587,46.9824725768045,61.9725182495999,"H838","H838","SNG"
"Lib90_00124",14272,2069,64445,8691,3227,0,3446,6894,52566,0.789236388389979,0.785184190316138,"FALSE",FALSE,6894,3.83853427051187,52566,4.72071319252874,25.0047559258837,35.6256896092531,47.7837385382186,63.5334626945174,6894,3.83853427051187,25.0047559258837,35.6256896092531,47.7837385382186,63.5334626945174,"H1975","H1975","SNG"
"Lib90_00125",11511,1571,68533,6947,2781,0,3439,6769,55813,0.816942289284406,0.767115050774004,"FALSE",FALSE,6769,3.83058866868514,55813,4.74674314804394,27.6530557397022,41.5637933814703,55.4404887750166,69.0770967337359,6769,3.83058866868514,27.6530557397022,41.5637933814703,55.4404887750166,69.0770967337359,"H1975","HCC827","DBL"
"Lib90_00126",13870,3556,60827,10057,2885,0,3959,6689,49024,0.817456755707927,0.791877286252185,"FALSE",FALSE,6689,3.82542611776782,49024,4.69041760233982,27.7129569190601,39.0033453002611,50.7404536553525,65.1843994778068,6689,3.82542611776782,27.7129569190601,39.0033453002611,50.7404536553525,65.1843994778068,"H838","H838","SNG"
"Lib90_00127",11422,1223,68570,5650,3381,0,3002,6425,55105,0.804936031067065,0.785282499721895,"FALSE",FALSE,6425,3.8079407212155,55105,4.74119888787224,24.6057526540241,36.8532801016242,50.4110334815352,65.7127302422648,6425,3.8079407212155,24.6057526540241,36.8532801016242,50.4110334815352,65.7127302422648,"H1975","H1975","SNG"
"Lib90_00128",11421,1319,69348,4792,2941,0,4392,6396,56261,0.800732301096544,0.791205134781619,"FALSE",FALSE,6396,3.80597635071756,56261,4.75021516639167,26.8676347736443,39.935301541032,53.6250688754199,68.1733349922682,6396,3.80597635071756,26.8676347736443,39.935301541032,53.6250688754199,68.1733349922682,"HCC827","HCC827","SNG"
"Lib90_00129",12048,1970,63353,9466,2659,0,4451,6550,52192,0.820451410020606,0.745803811732869,"FALSE",FALSE,6550,3.81630759943194,52192,4.71761226037339,31.4780042918455,45.8671827099939,58.7043991416309,70.8211986511343,6550,3.81630759943194,31.4780042918455,45.8671827099939,58.7043991416309,70.8211986511343,"HCC827","HCC827","SNG"
"Lib90_00130",12110,1384,69155,6508,2842,0,2424,6234,56070,0.817995362793295,0.766060145164946,"FALSE",FALSE,6234,3.79483645781456,56070,4.74873830160606,29.2776886035313,42.5040128410915,56.3438558944177,70.47797396112,6234,3.79483645781456,29.2776886035313,42.5040128410915,56.3438558944177,70.47797396112,"H2228","H2228","SNG"
"Lib90_00131",13080,2040,69393,6904,3353,0,4888,6709,56332,0.788539373573007,0.804799970744875,"FALSE",FALSE,6709,3.82672252016899,56332,4.75076288009657,26.4805084144003,37.497337215082,50.0745579777036,65.5382375914223,6709,3.82672252016899,26.4805084144003,37.497337215082,50.0745579777036,65.5382375914223,"H1975","A549","DBL"
"Lib90_00132",11903,1511,69013,6116,3299,0,3047,6861,56225,0.801796353792477,0.778176829137069,"FALSE",FALSE,6861,3.83645071372015,56225,4.74993718826276,23.8203646064918,35.6514006224989,48.878612716763,64.2863494886616,6861,3.83645071372015,23.8203646064918,35.6514006224989,48.878612716763,64.2863494886616,"H1975","H1975","SNG"
